adstrd_nm,adstrd_cd,legaldong_nm,legaldong_cd,tot_po,tot_hshld_co,hshld_per_po,ave_income_amt
전라남도 담양군 무정면,4671036000,정석리,4671036030,2653,1037,2.56,1377.75
전라남도 담양군 무정면,4671036000,평지리,4671036031,2653,1037,2.56,1369.88
전라남도 담양군 무정면,4671036000,동강리,4671036032,2653,1037,2.56,1399.37
전라남도 담양군 무정면,4671036000,오례리,4671036033,2653,1037,2.56,1392.98
전라남도 담양군 금성면,4671037000,원천리,4671037021,2690,1167,2.31,1616.83
전라남도 담양군 금성면,4671037000,석현리,4671037022,2690,1167,2.31,1653.72
전라남도 담양군 금성면,4671037000,대성리,4671037023,2690,1167,2.31,1982.91
전라남도 담양군 금성면,4671037000,원율리,4671037024,2690,1167,2.31,1813.54
전라남도 담양군 금성면,4671037000,금성리,4671037025,2690,1167,2.31,1613.70
전라남도 담양군 금성면,4671037000,덕성리,4671037026,2690,1167,2.31,1559.95
전라남도 담양군 금성면,4671037000,봉서리,4671037027,2690,1167,2.31,1517.78
전라남도 담양군 금성면,4671037000,대곡리,4671037028,2690,1167,2.31,1540.93
전라남도 담양군 금성면,4671037000,외추리,4671037029,2690,1167,2.31,1512.48
전라남도 담양군 금성면,4671037000,봉황리,4671037030,2690,1167,2.31,1611.99
전라남도 담양군 용면,4671038000,두장리,4671038021,1713,808,2.12,1536.49
전라남도 담양군 용면,4671038000,통천리,4671038022,1713,808,2.12,1436.87
전라남도 담양군 용면,4671038000,추성리,4671038023,1713,808,2.12,1719.32
전라남도 담양군 용면,4671038000,쌍태리,4671038024,1713,808,2.12,1999.54
전라남도 담양군 용면,4671038000,도림리,4671038025,1713,808,2.12,1531.10
전라남도 담양군 용면,4671038000,월계리,4671038026,1713,808,2.12,1932.87
전라남도 담양군 용면,4671038000,용연리,4671038027,1713,808,2.12,1517.34
전라남도 담양군 용면,4671038000,용치리,4671038028,1713,808,2.12,1597.28
전라남도 담양군 월산면,4671039000,월산리,4671039021,2209,993,2.22,1602.51
전라남도 담양군 월산면,4671039000,월평리,4671039022,2209,993,2.22,1637.42
전라남도 담양군 월산면,4671039000,중월리,4671039023,2209,993,2.22,1749.63
전라남도 담양군 월산면,4671039000,용흥리,4671039024,2209,993,2.22,1599.07
전라남도 담양군 월산면,4671039000,용암리,4671039025,2209,993,2.22,1708.67
전라남도 담양군 월산면,4671039000,신계리,4671039026,2209,993,2.22,1570.48
전라남도 담양군 월산면,4671039000,광암리,4671039027,2209,993,2.22,1546.48
전라남도 담양군 월산면,4671039000,오성리,4671039028,2209,993,2.22,1533.41
전라남도 담양군 월산면,4671039000,월계리,4671039029,2209,993,2.22,1524.09
전라남도 담양군 월산면,4671039000,화방리,4671039030,2209,993,2.22,1656.56
전라남도 담양군 수북면,4671040000,나산리,4671040021,4036,1737,2.32,1977.68
전라남도 담양군 수북면,4671040000,개동리,4671040022,4036,1737,2.32,1512.68
전라남도 담양군 수북면,4671040000,정중리,4671040023,4036,1737,2.32,1511.96
전라남도 담양군 수북면,4671040000,황금리,4671040024,4036,1737,2.32,1670.95
전라남도 담양군 수북면,4671040000,고성리,4671040025,4036,1737,2.32,1852.79
전라남도 담양군 수북면,4671040000,오정리,4671040026,4036,1737,2.32,1875.59
전라남도 담양군 수북면,4671040000,대방리,4671040027,4036,1737,2.32,2098.55
전라남도 담양군 수북면,4671040000,궁산리,4671040028,4036,1737,2.32,2012.89
전라남도 담양군 수북면,4671040000,두정리,4671040029,4036,1737,2.32,1685.26
전라남도 담양군 수북면,4671040000,주평리,4671040030,4036,1737,2.32,1729.71
전라남도 담양군 수북면,4671040000,풍수리,4671040031,4036,1737,2.32,1617.40
전라남도 담양군 수북면,4671040000,남산리,4671040032,4036,1737,2.32,1445.30
전라남도 담양군 수북면,4671040000,대흥리,4671040033,4036,1737,2.32,1635.99
전라남도 담양군 수북면,4671040000,수북리,4671040034,4036,1737,2.32,1965.33
전라남도 담양군 대전면,4671041000,대치리,4671041021,4203,1712,2.46,2119.07
전라남도 담양군 대전면,4671041000,평장리,4671041022,4203,1712,2.46,1858.89
전라남도 담양군 대전면,4671041000,서옥리,4671041023,4203,1712,2.46,1771.39
전라남도 담양군 대전면,4671041000,중옥리,4671041024,4203,1712,2.46,1779.05
전라남도 담양군 대전면,4671041000,응용리,4671041025,4203,1712,2.46,1883.03
전라남도 담양군 대전면,4671041000,태목리,4671041026,4203,1712,2.46,1825.45
전라남도 담양군 대전면,4671041000,강의리,4671041027,4203,1712,2.46,1761.83
전라남도 담양군 대전면,4671041000,월본리,4671041028,4203,1712,2.46,1973.54
전라남도 담양군 대전면,4671041000,병풍리,4671041029,4203,1712,2.46,2021.81
전라남도 담양군 대전면,4671041000,행성리,4671041030,4203,1712,2.46,2206.09
전라남도 담양군 대전면,4671041000,성산리,4671041031,4203,1712,2.46,1932.05
전라남도 담양군 대전면,4671041000,갑향리,4671041032,4203,1712,2.46,1920.66
전라남도 곡성군 곡성읍,4672025000,읍내리,4672025021,7647,3212,2.38,1917.88
전라남도 곡성군 곡성읍,4672025000,학정리,4672025022,7647,3212,2.38,1663.94
전라남도 곡성군 곡성읍,4672025000,교촌리,4672025023,7647,3212,2.38,1742.71
전라남도 곡성군 곡성읍,4672025000,죽동리,4672025024,7647,3212,2.38,1746.42
전라남도 곡성군 곡성읍,4672025000,신월리,4672025025,7647,3212,2.38,1506.47
전라남도 곡성군 곡성읍,4672025000,월봉리,4672025026,7647,3212,2.38,1530.45
전라남도 곡성군 곡성읍,4672025000,구원리,4672025027,7647,3212,2.38,1576.50
전라남도 곡성군 곡성읍,4672025000,서계리,4672025028,7647,3212,2.38,1546.52
전라남도 곡성군 곡성읍,4672025000,대평리,4672025029,7647,3212,2.38,1544.16
전라남도 곡성군 곡성읍,4672025000,신리,4672025030,7647,3212,2.38,1518.79
전라남도 곡성군 곡성읍,4672025000,동산리,4672025031,7647,3212,2.38,1538.98
전라남도 곡성군 곡성읍,4672025000,장선리,4672025032,7647,3212,2.38,1574.19
전라남도 곡성군 곡성읍,4672025000,신기리,4672025033,7647,3212,2.38,1554.05
전라남도 곡성군 곡성읍,4672025000,묘천리,4672025034,7647,3212,2.38,1560.93
전라남도 곡성군 오곡면,4672031000,오지리,4672031021,1655,865,1.91,1480.20
전라남도 곡성군 오곡면,4672031000,덕산리,4672031022,1655,865,1.91,1375.68
전라남도 곡성군 오곡면,4672031000,침곡리,4672031023,1655,865,1.91,1494.36
전라남도 곡성군 오곡면,4672031000,송정리,4672031024,1655,865,1.91,1464.65
전라남도 곡성군 오곡면,4672031000,봉조리,4672031025,1655,865,1.91,1316.49
전라남도 곡성군 오곡면,4672031000,압록리,4672031026,1655,865,1.91,1408.28
전라남도 곡성군 오곡면,4672031000,명산리,4672031027,1655,865,1.91,1464.27
전라남도 곡성군 오곡면,4672031000,승법리,4672031028,1655,865,1.91,1434.36
전라남도 곡성군 오곡면,4672031000,구성리,4672031029,1655,865,1.91,1462.26
전라남도 곡성군 오곡면,4672031000,미산리,4672031030,1655,865,1.91,1428.52
전라남도 곡성군 삼기면,4672032000,원등리,4672032021,1522,790,1.93,1068.22
전라남도 곡성군 삼기면,4672032000,월경리,4672032022,1522,790,1.93,1088.93
전라남도 곡성군 삼기면,4672032000,괴소리,4672032023,1522,790,1.93,1216.92
전라남도 곡성군 삼기면,4672032000,의암리,4672032024,1522,790,1.93,1055.00
전라남도 곡성군 삼기면,4672032000,금반리,4672032025,1522,790,1.93,1142.22
전라남도 곡성군 삼기면,4672032000,청계리,4672032026,1522,790,1.93,1046.31
전라남도 곡성군 삼기면,4672032000,농소리,4672032027,1522,790,1.93,1135.05
전라남도 곡성군 삼기면,4672032000,노동리,4672032028,1522,790,1.93,1297.62
전라남도 곡성군 삼기면,4672032000,수산리,4672032029,1522,790,1.93,1112.06
전라남도 곡성군 삼기면,4672032000,근촌리,4672032030,1522,790,1.93,1090.53
전라남도 곡성군 삼기면,4672032000,경악리,4672032031,1522,790,1.93,1070.85
전라남도 곡성군 삼기면,4672032000,금계리,4672032032,1522,790,1.93,1136.66
전라남도 곡성군 석곡면,4672033000,석곡리,4672033021,2257,1152,1.96,1522.49
전라남도 곡성군 석곡면,4672033000,능파리,4672033022,2257,1152,1.96,1436.54
전라남도 곡성군 석곡면,4672033000,덕흥리,4672033023,2257,1152,1.96,1395.87
전라남도 곡성군 석곡면,4672033000,당월리,4672033024,2257,1152,1.96,1364.74
전라남도 곡성군 석곡면,4672033000,방송리,4672033025,2257,1152,1.96,1501.32
전라남도 곡성군 석곡면,4672033000,연반리,4672033026,2257,1152,1.96,1412.01
전라남도 곡성군 석곡면,4672033000,죽산리,4672033027,2257,1152,1.96,1369.56
전라남도 곡성군 석곡면,4672033000,온수리,4672033028,2257,1152,1.96,1371.13
전라남도 곡성군 석곡면,4672033000,염곡리,4672033029,2257,1152,1.96,1398.22
전라남도 곡성군 석곡면,4672033000,유정리,4672033030,2257,1152,1.96,1438.50
전라남도 곡성군 석곡면,4672033000,구봉리,4672033031,2257,1152,1.96,1368.28
전라남도 곡성군 석곡면,4672033000,봉전리,4672033032,2257,1152,1.96,1279.25
전라남도 곡성군 목사동면,4672034000,평리,4672034021,1238,662,1.87,1691.83
전라남도 곡성군 목사동면,4672034000,동암리,4672034022,1238,662,1.87,1603.05
전라남도 곡성군 목사동면,4672034000,구룡리,4672034023,1238,662,1.87,1537.23
전라남도 곡성군 목사동면,4672034000,용사리,4672034024,1238,662,1.87,1576.49
전라남도 곡성군 목사동면,4672034000,수곡리,4672034025,1238,662,1.87,1627.98
전라남도 곡성군 목사동면,4672034000,범계리,4672034026,1238,662,1.87,1643.67
전라남도 곡성군 목사동면,4672034000,공북리,4672034027,1238,662,1.87,1671.90
전라남도 곡성군 목사동면,4672034000,대곡리,4672034028,1238,662,1.87,1579.03
전라남도 곡성군 목사동면,4672034000,신기리,4672034029,1238,662,1.87,1576.53
전라남도 곡성군 목사동면,4672034000,죽정리,4672034030,1238,662,1.87,1572.11
전라남도 곡성군 목사동면,4672034000,용봉리,4672034031,1238,662,1.87,1679.12
전라남도 곡성군 목사동면,4672034000,신전리,4672034032,1238,662,1.87,1584.16
전라남도 곡성군 죽곡면,4672035000,태평리,4672035021,1758,899,1.96,1258.77
전라남도 곡성군 죽곡면,4672035000,화양리,4672035022,1758,899,1.96,1019.13
전라남도 곡성군 죽곡면,4672035000,봉정리,4672035023,1758,899,1.96,994.38
전라남도 곡성군 죽곡면,4672035000,신풍리,4672035024,1758,899,1.96,1041.97
전라남도 곡성군 죽곡면,4672035000,연화리,4672035025,1758,899,1.96,1002.86
전라남도 곡성군 죽곡면,4672035000,삼태리,4672035026,1758,899,1.96,1069.49
전라남도 곡성군 죽곡면,4672035000,당동리,4672035027,1758,899,1.96,985.95
전라남도 곡성군 죽곡면,4672035000,남양리,4672035028,1758,899,1.96,1137.29
전라남도 곡성군 죽곡면,4672035000,유봉리,4672035029,1758,899,1.96,977.19
전라남도 곡성군 죽곡면,4672035000,동계리,4672035030,1758,899,1.96,945.99
전라남도 곡성군 죽곡면,4672035000,원달리,4672035031,1758,899,1.96,1003.06
전라남도 곡성군 죽곡면,4672035000,고치리,4672035032,1758,899,1.96,993.55
전라남도 곡성군 죽곡면,4672035000,용정리,4672035033,1758,899,1.96,992.46
전라남도 곡성군 죽곡면,4672035000,하한리,4672035034,1758,899,1.96,975.08
전라남도 곡성군 고달면,4672036000,목동리,4672036021,1077,579,1.86,1396.25
전라남도 곡성군 고달면,4672036000,뇌죽리,4672036022,1077,579,1.86,1515.14
전라남도 곡성군 고달면,4672036000,대사리,4672036023,1077,579,1.86,1439.93
전라남도 곡성군 고달면,4672036000,백곡리,4672036024,1077,579,1.86,1451.51
전라남도 곡성군 고달면,4672036000,고달리,4672036025,1077,579,1.86,1407.49
전라남도 곡성군 고달면,4672036000,호곡리,4672036026,1077,579,1.86,1553.20
전라남도 곡성군 고달면,4672036000,두가리,4672036027,1077,579,1.86,1523.95
전라남도 곡성군 옥과면,4672037000,옥과리,4672037021,4975,2094,2.38,1632.36
전라남도 곡성군 옥과면,4672037000,죽림리,4672037022,4975,2094,2.38,1294.39
전라남도 곡성군 옥과면,4672037000,리문리,4672037023,4975,2094,2.38,1520.96
전라남도 곡성군 옥과면,4672037000,설옥리,4672037024,4975,2094,2.38,1260.91
전라남도 곡성군 옥과면,4672037000,율사리,4672037025,4975,2094,2.38,1259.29
전라남도 곡성군 옥과면,4672037000,무창리,4672037026,4975,2094,2.38,1272.39
전라남도 곡성군 옥과면,4672037000,주산리,4672037027,4975,2094,2.38,1107.23
전라남도 곡성군 옥과면,4672037000,수리,4672037028,4975,2094,2.38,1058.31
전라남도 곡성군 옥과면,4672037000,소룡리,4672037029,4975,2094,2.38,1132.12
전라남도 곡성군 옥과면,4672037000,합강리,4672037030,4975,2094,2.38,1052.40
전라남도 곡성군 옥과면,4672037000,황산리,4672037031,4975,2094,2.38,1107.39
전라남도 곡성군 입면,4672038000,매월리,4672038021,2215,1104,2.01,1234.81
전라남도 곡성군 입면,4672038000,흑석리,4672038022,2215,1104,2.01,1209.81
전라남도 곡성군 입면,4672038000,대장리,4672038023,2215,1104,2.01,1178.84
전라남도 곡성군 입면,4672038000,약천리,4672038024,2215,1104,2.01,1248.86
전라남도 곡성군 입면,4672038000,만수리,4672038025,2215,1104,2.01,1240.42
전라남도 곡성군 입면,4672038000,금산리,4672038026,2215,1104,2.01,1308.37
전라남도 곡성군 입면,4672038000,서봉리,4672038027,2215,1104,2.01,1182.68
전라남도 곡성군 입면,4672038000,제월리,4672038028,2215,1104,2.01,1214.87
전라남도 곡성군 입면,4672038000,창정리,4672038029,2215,1104,2.01,1233.06
전라남도 곡성군 입면,4672038000,입석리,4672038030,2215,1104,2.01,1245.35
전라남도 곡성군 입면,4672038000,삼오리,4672038031,2215,1104,2.01,1262.13
전라남도 곡성군 입면,4672038000,송전리,4672038032,2215,1104,2.01,1344.22
전라남도 곡성군 겸면,4672039000,현정리,4672039021,1700,808,2.10,1463.23
전라남도 곡성군 겸면,4672039000,가정리,4672039022,1700,808,2.10,1528.15
전라남도 곡성군 겸면,4672039000,평장리,4672039023,1700,808,2.10,1622.99
전라남도 곡성군 겸면,4672039000,마전리,4672039024,1700,808,2.10,1575.11
전라남도 곡성군 겸면,4672039000,산정리,4672039025,1700,808,2.10,1613.45
전라남도 곡성군 겸면,4672039000,상덕리,4672039026,1700,808,2.10,1530.89
전라남도 곡성군 겸면,4672039000,괴정리,4672039027,1700,808,2.10,1559.22
전라남도 곡성군 겸면,4672039000,대명리,4672039028,1700,808,2.10,1615.66
전라남도 곡성군 겸면,4672039000,송강리,4672039029,1700,808,2.10,1536.30
전라남도 곡성군 겸면,4672039000,운교리,4672039030,1700,808,2.10,1520.96
전라남도 곡성군 겸면,4672039000,칠봉리,4672039031,1700,808,2.10,1536.06
전라남도 곡성군 겸면,4672039000,남양리,4672039032,1700,808,2.10,1644.81
전라남도 곡성군 오산면,4672040000,봉동리,4672040021,1305,668,1.95,1216.55
전라남도 곡성군 오산면,4672040000,율천리,4672040022,1305,668,1.95,1199.37
전라남도 곡성군 오산면,4672040000,단사리,4672040023,1305,668,1.95,1155.09
전라남도 곡성군 오산면,4672040000,조양리,4672040024,1305,668,1.95,1144.21
전라남도 곡성군 오산면,4672040000,선세리,4672040025,1305,668,1.95,1217.32
전라남도 곡성군 오산면,4672040000,가곡리,4672040026,1305,668,1.95,1180.98
전라남도 곡성군 오산면,4672040000,청단리,4672040027,1305,668,1.95,1200.60
전라남도 곡성군 오산면,4672040000,연화리,4672040028,1305,668,1.95,1185.64
전라남도 곡성군 오산면,4672040000,운곡리,4672040029,1305,668,1.95,1307.00
전라남도 구례군 구례읍,4673025000,봉동리,4673025021,10386,4312,2.41,2158.60
전라남도 구례군 구례읍,4673025000,봉남리,4673025022,10386,4312,2.41,2117.76
전라남도 구례군 구례읍,4673025000,백련리,4673025023,10386,4312,2.41,2168.93
전라남도 구례군 구례읍,4673025000,산성리,4673025024,10386,4312,2.41,1796.13
전라남도 구례군 구례읍,4673025000,신월리,4673025025,10386,4312,2.41,1825.39
전라남도 구례군 구례읍,4673025000,봉서리,4673025026,10386,4312,2.41,1871.55
전라남도 구례군 구례읍,4673025000,원방리,4673025027,10386,4312,2.41,1784.45
전라남도 구례군 구례읍,4673025000,논곡리,4673025028,10386,4312,2.41,2034.37
전라남도 구례군 구례읍,4673025000,계산리,4673025029,10386,4312,2.41,1910.26
전라남도 구례군 구례읍,4673025000,봉북리,4673025030,10386,4312,2.41,2119.40
전라남도 구례군 문척면,4673031000,월전리,4673031021,1148,588,1.95,1490.17
전라남도 구례군 문척면,4673031000,죽마리,4673031022,1148,588,1.95,1393.58
전라남도 구례군 문척면,4673031000,금정리,4673031023,1148,588,1.95,1414.95
전라남도 구례군 문척면,4673031000,중산리,4673031024,1148,588,1.95,1471.21
전라남도 구례군 간전면,4673032000,간문리,4673032021,1396,715,1.95,1398.36
전라남도 구례군 간전면,4673032000,수평리,4673032022,1396,715,1.95,1370.05
전라남도 구례군 간전면,4673032000,흥대리,4673032023,1396,715,1.95,1364.67
전라남도 구례군 간전면,4673032000,중대리,4673032024,1396,715,1.95,1497.19
전라남도 구례군 간전면,4673032000,운천리,4673032025,1396,715,1.95,1500.54
전라남도 구례군 간전면,4673032000,금산리,4673032026,1396,715,1.95,1518.40
전라남도 구례군 간전면,4673032000,양천리,4673032027,1396,715,1.95,1374.99
전라남도 구례군 간전면,4673032000,삼산리,4673032028,1396,715,1.95,1250.01
전라남도 구례군 간전면,4673032000,효곡리,4673032029,1396,715,1.95,1396.44
전라남도 구례군 토지면,4673033000,구산리,4673033021,2348,1202,1.95,1651.85
전라남도 구례군 토지면,4673033000,파도리,4673033022,2348,1202,1.95,1400.93
전라남도 구례군 토지면,4673033000,외곡리,4673033023,2348,1202,1.95,1694.66
전라남도 구례군 토지면,4673033000,용두리,4673033024,2348,1202,1.95,1398.60
전라남도 구례군 토지면,4673033000,오미리,4673033025,2348,1202,1.95,1580.71
전라남도 구례군 토지면,4673033000,송정리,4673033026,2348,1202,1.95,1525.35
전라남도 구례군 토지면,4673033000,내동리,4673033027,2348,1202,1.95,1616.67
전라남도 구례군 토지면,4673033000,내서리,4673033028,2348,1202,1.95,1549.10
전라남도 구례군 토지면,4673033000,문수리,4673033029,2348,1202,1.95,1750.20
전라남도 구례군 토지면,4673033000,금내리,4673033030,2348,1202,1.95,1346.87
전라남도 구례군 마산면,4673034000,마산리,4673034021,2414,1144,2.11,1462.79
전라남도 구례군 마산면,4673034000,광평리,4673034022,2414,1144,2.11,1551.76
전라남도 구례군 마산면,4673034000,사도리,4673034023,2414,1144,2.11,1496.83
전라남도 구례군 마산면,4673034000,황전리,4673034024,2414,1144,2.11,1589.50
전라남도 구례군 마산면,4673034000,갑산리,4673034025,2414,1144,2.11,1347.79
전라남도 구례군 마산면,4673034000,냉천리,4673034026,2414,1144,2.11,1418.50
전라남도 구례군 광의면,4673035000,연파리,4673035021,2116,1076,1.97,1363.10
전라남도 구례군 광의면,4673035000,방광리,4673035022,2116,1076,1.97,1421.20
전라남도 구례군 광의면,4673035000,대산리,4673035023,2116,1076,1.97,1415.99
전라남도 구례군 광의면,4673035000,지천리,4673035024,2116,1076,1.97,1465.31
전라남도 구례군 광의면,4673035000,수월리,4673035025,2116,1076,1.97,1420.31
전라남도 구례군 광의면,4673035000,대전리,4673035026,2116,1076,1.97,1384.60
전라남도 구례군 광의면,4673035000,온당리,4673035027,2116,1076,1.97,1620.79
전라남도 구례군 광의면,4673035000,구만리,4673035028,2116,1076,1.97,1446.74
전라남도 구례군 용방면,4673036000,용정리,4673036021,1426,696,2.05,1472.04
전라남도 구례군 용방면,4673036000,신지리,4673036022,1426,696,2.05,1443.20
전라남도 구례군 용방면,4673036000,사림리,4673036023,1426,696,2.05,1542.84
전라남도 구례군 용방면,4673036000,용강리,4673036024,1426,696,2.05,1455.10
전라남도 구례군 용방면,4673036000,중방리,4673036025,1426,696,2.05,1519.86
전라남도 구례군 용방면,4673036000,신도리,4673036026,1426,696,2.05,1454.36
전라남도 구례군 용방면,4673036000,죽정리,4673036027,1426,696,2.05,1599.89
전라남도 구례군 산동면,4673037000,원촌리,4673037021,2673,1356,1.97,1396.04
전라남도 구례군 산동면,4673037000,원달리,4673037022,2673,1356,1.97,1346.34
전라남도 구례군 산동면,4673037000,시상리,4673037023,2673,1356,1.97,1414.91
전라남도 구례군 산동면,4673037000,외산리,4673037024,2673,1356,1.97,1386.38
전라남도 구례군 산동면,4673037000,대평리,4673037025,2673,1356,1.97,1714.48
전라남도 구례군 산동면,4673037000,좌사리,4673037026,2673,1356,1.97,1718.11
전라남도 구례군 산동면,4673037000,이평리,4673037027,2673,1356,1.97,1336.29
전라남도 구례군 산동면,4673037000,신학리,4673037028,2673,1356,1.97,1325.20
전라남도 구례군 산동면,4673037000,내산리,4673037029,2673,1356,1.97,1422.65
전라남도 구례군 산동면,4673037000,관산리,4673037030,2673,1356,1.97,1539.42
전라남도 구례군 산동면,4673037000,수기리,4673037031,2673,1356,1.97,1528.47
전라남도 구례군 산동면,4673037000,계천리,4673037032,2673,1356,1.97,1324.23
전라남도 구례군 산동면,4673037000,둔사리,4673037033,2673,1356,1.97,1261.73
전라남도 구례군 산동면,4673037000,위안리,4673037034,2673,1356,1.97,1684.68
전라남도 구례군 산동면,4673037000,탑정리,4673037035,2673,1356,1.97,1468.84
전라남도 고흥군 고흥읍,4677025000,고소리,4677025021,12043,4991,2.41,1447.09
전라남도 고흥군 고흥읍,4677025000,호동리,4677025022,12043,4991,2.41,1467.73
전라남도 고흥군 고흥읍,4677025000,성촌리,4677025023,12043,4991,2.41,1703.02
전라남도 고흥군 고흥읍,4677025000,등암리,4677025024,12043,4991,2.41,1717.05
전라남도 고흥군 고흥읍,4677025000,호형리,4677025025,12043,4991,2.41,1632.61
전라남도 고흥군 고흥읍,4677025000,남계리,4677025026,12043,4991,2.41,1816.91
전라남도 고흥군 고흥읍,4677025000,옥하리,4677025027,12043,4991,2.41,1764.17
전라남도 고흥군 고흥읍,4677025000,서문리,4677025028,12043,4991,2.41,1734.37
전라남도 고흥군 고흥읍,4677025000,행정리,4677025029,12043,4991,2.41,1750.33
전라남도 고흥군 도양읍,4677025300,장계리,4677025321,10127,4755,2.13,1548.93
전라남도 고흥군 도양읍,4677025300,관리,4677025322,10127,4755,2.13,1486.26
전라남도 고흥군 도양읍,4677025300,용정리,4677025323,10127,4755,2.13,1575.23
전라남도 고흥군 도양읍,4677025300,봉암리,4677025324,10127,4755,2.13,1657.02
전라남도 고흥군 도양읍,4677025300,득량리,4677025325,10127,4755,2.13,1431.59
전라남도 고흥군 도양읍,4677025300,소록리,4677025326,10127,4755,2.13,1722.63
전라남도 고흥군 도양읍,4677025300,시산리,4677025327,10127,4755,2.13,1447.55
전라남도 고흥군 풍양면,4677031000,상림리,4677031021,2889,1569,1.84,1399.03
전라남도 고흥군 풍양면,4677031000,야막리,4677031022,2889,1569,1.84,1459.23
전라남도 고흥군 풍양면,4677031000,보천리,4677031023,2889,1569,1.84,1422.73
전라남도 고흥군 풍양면,4677031000,당두리,4677031024,2889,1569,1.84,1427.66
전라남도 고흥군 풍양면,4677031000,고옥리,4677031025,2889,1569,1.84,1398.86
전라남도 고흥군 풍양면,4677031000,한동리,4677031026,2889,1569,1.84,1428.14
전라남도 고흥군 풍양면,4677031000,안동리,4677031027,2889,1569,1.84,1394.50
전라남도 고흥군 풍양면,4677031000,매곡리,4677031028,2889,1569,1.84,1382.98
전라남도 고흥군 풍양면,4677031000,풍남리,4677031029,2889,1569,1.84,1445.77
전라남도 고흥군 풍양면,4677031000,송정리,4677031030,2889,1569,1.84,1387.71
전라남도 고흥군 풍양면,4677031000,율치리,4677031031,2889,1569,1.84,1417.11
전라남도 고흥군 풍양면,4677031000,봉양리,4677031032,2889,1569,1.84,1397.10
전라남도 고흥군 도덕면,4677032000,도덕리,4677032021,2798,1477,1.89,1440.46
전라남도 고흥군 도덕면,4677032000,신양리,4677032022,2798,1477,1.89,1428.18
전라남도 고흥군 도덕면,4677032000,가야리,4677032023,2798,1477,1.89,1445.98
전라남도 고흥군 도덕면,4677032000,봉덕리,4677032024,2798,1477,1.89,1427.73
전라남도 고흥군 도덕면,4677032000,오마리,4677032025,2798,1477,1.89,1457.89
전라남도 고흥군 도덕면,4677032000,용동리,4677032026,2798,1477,1.89,1455.33
전라남도 고흥군 금산면,4677033000,대흥리,4677033021,4026,2091,1.93,1178.84
전라남도 고흥군 금산면,4677033000,어전리,4677033022,4026,2091,1.93,1180.89
전라남도 고흥군 금산면,4677033000,신전리,4677033023,4026,2091,1.93,1158.67
전라남도 고흥군 금산면,4677033000,신촌리,4677033024,4026,2091,1.93,1134.01
전라남도 고흥군 금산면,4677033000,석정리,4677033025,4026,2091,1.93,1128.40
전라남도 고흥군 금산면,4677033000,신평리,4677033026,4026,2091,1.93,1186.67
전라남도 고흥군 금산면,4677033000,오천리,4677033027,4026,2091,1.93,1184.52
전라남도 고흥군 도화면,4677034000,가화리,4677034021,3806,1959,1.94,1304.46
전라남도 고흥군 도화면,4677034000,구암리,4677034022,3806,1959,1.94,1288.60
전라남도 고흥군 도화면,4677034000,사덕리,4677034023,3806,1959,1.94,1290.63
전라남도 고흥군 도화면,4677034000,덕중리,4677034025,3806,1959,1.94,1284.19
전라남도 고흥군 도화면,4677034000,봉산리,4677034026,3806,1959,1.94,1267.52
전라남도 고흥군 도화면,4677034000,당오리,4677034027,3806,1959,1.94,1313.65
전라남도 고흥군 도화면,4677034000,신호리,4677034028,3806,1959,1.94,1226.97
전라남도 고흥군 도화면,4677034000,봉룡리,4677034029,3806,1959,1.94,1294.59
전라남도 고흥군 도화면,4677034000,지죽리,4677034030,3806,1959,1.94,1268.82
전라남도 고흥군 도화면,4677034000,발포리,4677034031,3806,1959,1.94,1285.93
전라남도 고흥군 포두면,4677035000,남성리,4677035021,4457,2389,1.87,1437.77
전라남도 고흥군 포두면,4677035000,옥강리,4677035022,4457,2389,1.87,1366.35
전라남도 고흥군 포두면,4677035000,차동리,4677035023,4457,2389,1.87,1399.98
전라남도 고흥군 포두면,4677035000,세동리,4677035024,4457,2389,1.87,1366.18
전라남도 고흥군 포두면,4677035000,길두리,4677035025,4457,2389,1.87,1412.62
전라남도 고흥군 포두면,4677035000,상대리,4677035026,4457,2389,1.87,1400.85
전라남도 고흥군 포두면,4677035000,봉림리,4677035027,4457,2389,1.87,1350.42
전라남도 고흥군 포두면,4677035000,장수리,4677035028,4457,2389,1.87,1392.42
전라남도 고흥군 포두면,4677035000,상포리,4677035029,4457,2389,1.87,1384.14
전라남도 고흥군 포두면,4677035000,남촌리,4677035030,4457,2389,1.87,1335.72
전라남도 고흥군 포두면,4677035000,송산리,4677035031,4457,2389,1.87,1356.40
전라남도 고흥군 포두면,4677035000,오취리,4677035032,4457,2389,1.87,1350.75
전라남도 고흥군 봉래면,4677036000,외초리,4677036022,1796,975,1.84,1216.29
전라남도 고흥군 봉래면,4677036000,예내리,4677036023,1796,975,1.84,1246.37
전라남도 고흥군 봉래면,4677036000,신금리,4677036024,1796,975,1.84,1228.86
전라남도 고흥군 봉래면,4677036000,사양리,4677036027,1796,975,1.84,1097.46
전라남도 고흥군 점암면,4677037000,천학리,4677037021,2417,1340,1.80,1607.11
전라남도 고흥군 점암면,4677037000,장남리,4677037022,2417,1340,1.80,1531.77
전라남도 고흥군 점암면,4677037000,강산리,4677037023,2417,1340,1.80,1617.51
전라남도 고흥군 점암면,4677037000,여호리,4677037024,2417,1340,1.80,1552.71
전라남도 고흥군 점암면,4677037000,화계리,4677037025,2417,1340,1.80,1585.39
